time	event_type	event	left	right	bottom	top
357.184	response	R	NA	NA	NA	NA
359.016	response	R	NA	NA	NA	NA
360.752	response	R	NA	NA	NA	NA
363.384	response	R	NA	NA	NA	NA
364.952	response	R	NA	NA	NA	NA
366.784	response	R	NA	NA	NA	NA
368.916	response	R	NA	NA	NA	NA
370.484	response	R	NA	NA	NA	NA
371.848	response	R	NA	NA	NA	NA
373.284	virtual	E	NA	NA	NA	NA
