time	event_type	event	left	right	bottom	top
304.220	response	R	NA	NA	NA	NA
306.984	response	R	NA	NA	NA	NA
308.384	response	R	NA	NA	NA	NA
309.352	response	R	NA	NA	NA	NA
311.820	response	R	NA	NA	NA	NA
312.984	response	R	NA	NA	NA	NA
314.884	response	R	NA	NA	NA	NA
316.884	response	R	NA	NA	NA	NA
321.620	response	R	NA	NA	NA	NA
323.484	response	R	NA	NA	NA	NA
326.020	response	R	NA	NA	NA	NA
329.916	response	R	NA	NA	NA	NA
331.852	response	R	NA	NA	NA	NA
333.352	response	R	NA	NA	NA	NA
335.084	response	R	NA	NA	NA	NA
336.952	response	R	NA	NA	NA	NA
338.584	response	R	NA	NA	NA	NA
341.052	response	R	NA	NA	NA	NA
343.052	response	R	NA	NA	NA	NA
345.316	response	R	NA	NA	NA	NA
349.352	response	R	NA	NA	NA	NA
352.916	response	R	NA	NA	NA	NA
354.952	response	R	NA	NA	NA	NA
357.816	response	R	NA	NA	NA	NA
360.848	response	R	NA	NA	NA	NA
361.184	virtual	E	NA	NA	NA	NA
